population,access_rate,beta,pfpr2to10
5000.0,0.755,0.3,34.96035953545651
5000.0,0.755,0.4,40.48736623362633
5000.0,0.755,0.5,44.817630082017025
5000.0,0.755,0.6,48.505655550232404
5000.0,0.755,0.8,54.505449122717
5000.0,0.755,1.0,59.52179123597987
5000.0,0.783,0.001,0.0
5000.0,0.783,0.005,0.0
5000.0,0.783,0.01,0.0
5000.0,0.783,0.0125,0.014836584067882852
5000.0,0.783,0.015,0.8897386756441579
5000.0,0.783,0.02,2.4253627672725995
5000.0,0.783,0.03,4.815016652150056
5000.0,0.783,0.04,6.707805244402893
5000.0,0.783,0.05,8.58056046250864
5000.0,0.783,0.1,16.64523385520048
5000.0,0.783,0.15,23.261346197944636
5000.0,0.783,0.2,27.829158206757125
5000.0,0.783,0.25,31.553327745218304
5000.0,0.783,0.3,34.49081417305208
5000.0,0.783,0.4,40.16707834190048
5000.0,0.783,0.5,44.75865706543463
5000.0,0.783,0.6,49.053666579557195
5000.0,0.783,0.8,55.05559372374164
5000.0,0.783,1.0,59.62498349194384
5000.0,0.787,0.001,0.0
5000.0,0.787,0.005,0.0
5000.0,0.787,0.01,0.0
5000.0,0.787,0.0125,0.0
5000.0,0.787,0.015,0.8461569766535442
5000.0,0.787,0.02,2.3276359584786013
5000.0,0.787,0.03,4.7605846510062415
5000.0,0.787,0.04,6.462267915347754
5000.0,0.787,0.05,8.741776531661579
5000.0,0.787,0.1,16.649804573186746
5000.0,0.787,0.15,23.19017882166981
5000.0,0.787,0.2,27.740723841487686
5000.0,0.787,0.25,31.017338181151082
5000.0,0.787,0.3,34.50376131869463
5000.0,0.787,0.4,40.45855637581006
5000.0,0.787,0.5,44.806556197377716
5000.0,0.787,0.6,48.61064614991906
5000.0,0.787,0.8,55.128344391293275
5000.0,0.787,1.0,59.37484095933892
5000.0,0.847,0.001,0.0
5000.0,0.847,0.005,0.0
5000.0,0.847,0.01,0.0
5000.0,0.847,0.0125,0.0
5000.0,0.847,0.015,0.28160763858308674
5000.0,0.847,0.02,2.0949790092380596
5000.0,0.847,0.03,4.500803802174891
5000.0,0.847,0.04,6.408578850173207
5000.0,0.847,0.05,8.147920562548734
5000.0,0.847,0.1,16.530900268016673
5000.0,0.847,0.15,22.35924040850114
5000.0,0.847,0.2,27.16578213004887
5000.0,0.847,0.25,30.68769861646525
5000.0,0.847,0.3,34.69566619183806
5000.0,0.847,0.4,40.082065822248
5000.0,0.847,0.5,44.8406338607597
5000.0,0.847,0.6,48.35381582778881
5000.0,0.847,0.8,54.244322087114995
5000.0,0.847,1.0,59.135198037908694
10000.0,0.451,0.001,0.0
10000.0,0.451,0.005,0.0
10000.0,0.451,0.01,0.13191826954729285
10000.0,0.451,0.0125,1.5067369740175816
10000.0,0.451,0.015,2.4635241220170156
10000.0,0.451,0.02,3.821995112970807
10000.0,0.451,0.03,6.126582104310844
10000.0,0.451,0.04,8.154456615273565
10000.0,0.451,0.05,10.300571917178171
10000.0,0.451,0.1,18.796723267153062
10000.0,0.451,0.15,24.242957097701897
10000.0,0.451,0.2,28.8690073725058
10000.0,0.451,0.25,32.754710129541124
10000.0,0.451,0.3,35.75391209796576
10000.0,0.451,0.4,41.07763401106578
10000.0,0.451,0.5,45.60879981833029
10000.0,0.451,0.6,49.5699591803671
10000.0,0.451,0.8,55.74654714501444
10000.0,0.451,1.0,60.510852943063654
10000.0,0.486,0.001,0.0
10000.0,0.486,0.005,0.0
10000.0,0.486,0.01,0.06336101419057671
10000.0,0.486,0.0125,1.3465236101072686
10000.0,0.486,0.015,2.1601731190522884
10000.0,0.486,0.02,3.5871561587351612
10000.0,0.486,0.03,6.071960866782581
10000.0,0.486,0.04,8.0891097857427
10000.0,0.486,0.05,10.023329065276437
10000.0,0.486,0.1,18.616158563385987
10000.0,0.486,0.15,24.553301999619162
10000.0,0.486,0.2,28.726173425787238
10000.0,0.486,0.25,32.130680708763705
10000.0,0.486,0.3,35.68115101508619
10000.0,0.486,0.4,40.908503462939635
10000.0,0.486,0.5,46.052479886288026
10000.0,0.486,0.6,49.31718170282987
10000.0,0.486,0.8,55.83612449541297
10000.0,0.486,1.0,60.30340700963528
10000.0,0.561,0.001,0.0
10000.0,0.561,0.005,0.0
10000.0,0.561,0.01,0.002370533848085995
10000.0,0.561,0.0125,1.1567040556897747
10000.0,0.561,0.015,1.9232096603755764
10000.0,0.561,0.02,3.4474647772687996
10000.0,0.561,0.03,5.674157933527418
10000.0,0.561,0.04,7.935353103307525
10000.0,0.561,0.05,9.728552780322675
10000.0,0.561,0.1,18.27177704335201
10000.0,0.561,0.15,24.16609115474521
10000.0,0.561,0.2,28.803099412158833
10000.0,0.561,0.25,32.395704247456905
10000.0,0.561,0.3,35.383373801770865
10000.0,0.561,0.4,41.170856440519245
10000.0,0.561,0.5,45.44990512815914
10000.0,0.561,0.6,49.54326371638119
10000.0,0.561,0.8,55.342341945611125
10000.0,0.561,1.0,60.16640755654181
10000.0,0.603,0.001,0.0
10000.0,0.603,0.005,0.0
10000.0,0.603,0.01,0.0
10000.0,0.603,0.0125,0.7645657401568153
10000.0,0.603,0.015,1.6737842508392764
10000.0,0.603,0.02,3.2155590354776438
10000.0,0.603,0.03,5.422374829567278
10000.0,0.603,0.04,7.819826932149297
10000.0,0.603,0.05,9.562358777989912
10000.0,0.603,0.1,17.96548955841345
10000.0,0.603,0.15,24.108397584896792
10000.0,0.603,0.2,28.539340574583157
10000.0,0.603,0.25,31.914669683328036
10000.0,0.603,0.3,35.47782955696478
10000.0,0.603,0.4,40.79976858736548
10000.0,0.603,0.5,45.428198290038814
10000.0,0.603,0.6,49.29503421015788
10000.0,0.603,0.8,55.39363161341174
10000.0,0.603,1.0,59.87782216627316
10000.0,0.661,0.001,0.0
10000.0,0.661,0.005,0.0
10000.0,0.661,0.01,0.0
10000.0,0.661,0.0125,0.5181019724178373
10000.0,0.661,0.015,1.5373529713397747
10000.0,0.661,0.02,3.1471363894833106
10000.0,0.661,0.03,5.345676504633811
10000.0,0.661,0.04,7.272461893088808
10000.0,0.661,0.05,9.369082124108184
10000.0,0.661,0.1,17.725410260192227
10000.0,0.661,0.15,23.92456319690333
10000.0,0.661,0.2,28.002555905621325
10000.0,0.661,0.25,32.16942855263631
10000.0,0.661,0.3,35.22134914844312
10000.0,0.661,0.4,40.36429478131466
10000.0,0.661,0.5,45.12432833504967
10000.0,0.661,0.6,49.22722047699431
10000.0,0.661,0.8,55.09133090081573
10000.0,0.661,1.0,59.97548069421483
10000.0,0.676,0.001,0.0
10000.0,0.676,0.005,0.0
10000.0,0.676,0.01,0.0
10000.0,0.676,0.0125,0.4691006415937731
10000.0,0.676,0.015,1.5430414614561065
10000.0,0.676,0.02,2.9286931857345833
10000.0,0.676,0.03,5.196938095654133
10000.0,0.676,0.04,7.463684256061765
10000.0,0.676,0.05,9.175447680141085
10000.0,0.676,0.1,17.566414751319982
10000.0,0.676,0.15,23.652264185278693
10000.0,0.676,0.2,28.306059945330826
10000.0,0.676,0.25,31.732843817032858
10000.0,0.676,0.3,35.26523895713195
10000.0,0.676,0.4,40.570723050002925
10000.0,0.676,0.5,45.45480616162874
10000.0,0.676,0.6,49.39068879903457
10000.0,0.676,0.8,54.865861144649614
10000.0,0.676,1.0,59.862105436194454
10000.0,0.755,0.001,0.0
10000.0,0.755,0.005,0.0
10000.0,0.755,0.01,0.0
10000.0,0.755,0.0125,0.08470238144929727
10000.0,0.755,0.015,1.1600536849347198
10000.0,0.755,0.02,2.6291722239391495
10000.0,0.755,0.03,4.858770566935168
10000.0,0.755,0.04,6.92416367508457
10000.0,0.755,0.05,8.758139020568846
10000.0,0.755,0.1,17.119592942877155
10000.0,0.755,0.15,23.1331645839929
10000.0,0.755,0.2,27.537223100103894
10000.0,0.755,0.25,31.549732296510435
10000.0,0.755,0.3,34.71467788787957
10000.0,0.755,0.4,40.260897997170176
10000.0,0.755,0.5,45.01802058466515
10000.0,0.755,0.6,48.71468968336883
10000.0,0.755,0.8,54.643333656770324
10000.0,0.755,1.0,59.27308754219489
10000.0,0.783,0.001,0.0
10000.0,0.783,0.005,0.0
10000.0,0.783,0.01,0.0
10000.0,0.783,0.0125,0.04250627213242998
10000.0,0.783,0.015,1.0221583036586428
10000.0,0.783,0.02,2.648231806772295
10000.0,0.783,0.03,4.769147181961066
10000.0,0.783,0.04,6.849723518739667
10000.0,0.783,0.05,8.768753010404634
10000.0,0.783,0.1,16.950949163852414
10000.0,0.783,0.15,22.947389311944903
10000.0,0.783,0.2,27.571645318135324
10000.0,0.783,0.25,31.13659490081874
10000.0,0.783,0.3,34.91515650290209
10000.0,0.783,0.4,40.520577066999415
10000.0,0.783,0.5,44.898284967762166
10000.0,0.783,0.6,48.69639183658151
10000.0,0.783,0.8,54.976331591311975
10000.0,0.783,1.0,58.91319251392268
10000.0,0.787,0.001,0.0
10000.0,0.787,0.005,0.0
10000.0,0.787,0.01,0.0
10000.0,0.787,0.0125,0.0065938022468796445
10000.0,0.787,0.015,0.9248516205074606
10000.0,0.787,0.02,2.7025924688140983
10000.0,0.787,0.03,4.7621105893422415
10000.0,0.787,0.04,6.862326392739097
10000.0,0.787,0.05,8.72125008235409
10000.0,0.787,0.1,16.92532085716721
10000.0,0.787,0.15,22.91534905308744
10000.0,0.787,0.2,27.73785979180883
10000.0,0.787,0.25,31.58998852797443
10000.0,0.787,0.3,34.75111092342849
10000.0,0.787,0.4,40.196822653906224
10000.0,0.787,0.5,44.91567359372549
10000.0,0.787,0.6,48.77933291451344
10000.0,0.787,0.8,54.86388174507776
10000.0,0.787,1.0,59.54733445861824
10000.0,0.847,0.001,0.0
10000.0,0.847,0.005,0.0
10000.0,0.847,0.01,0.0
10000.0,0.847,0.0125,0.0
10000.0,0.847,0.015,0.6651770494681737
10000.0,0.847,0.02,2.1758728165850476
10000.0,0.847,0.03,4.351910829322135
10000.0,0.847,0.04,6.42563675036492
10000.0,0.847,0.05,8.325675732691627
10000.0,0.847,0.1,16.321969004731592
10000.0,0.847,0.15,22.52285137128313
10000.0,0.847,0.2,27.177329843628087
10000.0,0.847,0.25,31.397948691299625
10000.0,0.847,0.3,34.66115353382627
10000.0,0.847,0.4,40.0528840301414
10000.0,0.847,0.5,44.590156957897264
10000.0,0.847,0.6,48.508380108627804
10000.0,0.847,0.8,54.2304943708833
10000.0,0.847,1.0,59.004768773046564
15000.0,0.451,0.001,0.0
15000.0,0.451,0.005,0.0
15000.0,0.451,0.01,0.2518076128351731
15000.0,0.451,0.0125,1.5846769875483484
15000.0,0.451,0.015,2.4505853031000937
15000.0,0.451,0.02,3.757194382716066
15000.0,0.451,0.03,6.03327662719984
15000.0,0.451,0.04,8.350766378711906
15000.0,0.451,0.05,10.511220796995165
15000.0,0.451,0.1,18.748651245941154
15000.0,0.451,0.15,24.19912446582967
15000.0,0.451,0.2,28.86211166236572
15000.0,0.451,0.25,32.5356898261055
15000.0,0.451,0.3,35.72823040100533
15000.0,0.451,0.4,41.189957194152704
15000.0,0.451,0.5,45.7104550428617
15000.0,0.451,0.6,49.58365450121174
15000.0,0.451,0.8,55.90949649746419
15000.0,0.451,1.0,60.344602967978275
15000.0,0.486,0.001,0.0
15000.0,0.486,0.005,0.0
15000.0,0.486,0.01,0.0893895216917597
15000.0,0.486,0.0125,1.3740483193835389
15000.0,0.486,0.015,2.3100907838937323
15000.0,0.486,0.02,3.7228194667206402
15000.0,0.486,0.03,6.104669455041765
15000.0,0.486,0.04,8.295632252556963
15000.0,0.486,0.05,9.954330488050584
15000.0,0.486,0.1,18.620318588623313
15000.0,0.486,0.15,24.431263822611573
15000.0,0.486,0.2,28.90078587164507
15000.0,0.486,0.25,32.52368202615983
15000.0,0.486,0.3,35.80234978493984
15000.0,0.486,0.4,41.09926189118311
15000.0,0.486,0.5,45.58178647771767
15000.0,0.486,0.6,49.74416054266905
15000.0,0.486,0.8,55.57472264406306
15000.0,0.486,1.0,60.37125661012842
15000.0,0.561,0.001,0.0
15000.0,0.561,0.005,0.0
15000.0,0.561,0.01,0.0
15000.0,0.561,0.0125,1.111597349875287
15000.0,0.561,0.015,2.0011310794430117
15000.0,0.561,0.02,3.4027540516334027
15000.0,0.561,0.03,5.646932890293002
15000.0,0.561,0.04,7.829958547048695
15000.0,0.561,0.05,9.890313104259803
15000.0,0.561,0.1,18.103445934141128
15000.0,0.561,0.15,23.932034176861354
15000.0,0.561,0.2,28.38937812736083
15000.0,0.561,0.25,32.49084711174245
15000.0,0.561,0.3,35.687219688740505
15000.0,0.561,0.4,41.05850381738578
15000.0,0.561,0.5,45.65851841857748
15000.0,0.561,0.6,49.56406287476887
15000.0,0.561,0.8,55.270192642683035
15000.0,0.561,1.0,60.130479468481305
15000.0,0.603,0.001,0.0
15000.0,0.603,0.005,0.0
15000.0,0.603,0.01,0.0
15000.0,0.603,0.0125,0.8157069546440464
15000.0,0.603,0.015,1.7820724862749793
15000.0,0.603,0.02,3.218563508566833
15000.0,0.603,0.03,5.579880614770176
15000.0,0.603,0.04,7.70362289532694
15000.0,0.603,0.05,9.616756157496534
15000.0,0.603,0.1,17.74683071861467
15000.0,0.603,0.15,23.97439964704099
15000.0,0.603,0.2,28.438453740679574
15000.0,0.603,0.25,32.16694225571057
15000.0,0.603,0.3,35.355376592468986
15000.0,0.603,0.4,40.91348152705845
15000.0,0.603,0.5,45.54524012210413
15000.0,0.603,0.6,49.55902465604
15000.0,0.603,0.8,55.43619998900929
15000.0,0.603,1.0,59.884808584675035
15000.0,0.661,0.001,0.0
15000.0,0.661,0.005,0.0
15000.0,0.661,0.01,0.0
15000.0,0.661,0.0125,0.5249349392737502
15000.0,0.661,0.015,1.5641433910653224
15000.0,0.661,0.02,3.103191940932336
15000.0,0.661,0.03,5.3032546929415565
15000.0,0.661,0.04,7.3943960324290146
15000.0,0.661,0.05,9.373072994152954
15000.0,0.661,0.1,17.56380529403986
15000.0,0.661,0.15,23.694312465048377
15000.0,0.661,0.2,28.177996203352524
15000.0,0.661,0.25,31.869228664096948
15000.0,0.661,0.3,35.15087878897154
15000.0,0.661,0.4,40.71801057133759
15000.0,0.661,0.5,45.06612433504493
15000.0,0.661,0.6,48.991294456064324
15000.0,0.661,0.8,55.19939267254581
15000.0,0.661,1.0,59.91623155565524
15000.0,0.676,0.001,0.0
15000.0,0.676,0.005,0.0
15000.0,0.676,0.01,0.0
15000.0,0.676,0.0125,0.4837636662249537
15000.0,0.676,0.015,1.642978172935105
15000.0,0.676,0.02,3.0207413862354224
15000.0,0.676,0.03,5.210017267892786
15000.0,0.676,0.04,7.343897088266999
15000.0,0.676,0.05,9.355091222501821
15000.0,0.676,0.1,17.629210219033972
15000.0,0.676,0.15,23.620916169355702
15000.0,0.676,0.2,28.07520735349312
15000.0,0.676,0.25,31.78260181381764
15000.0,0.676,0.3,35.31906194612729
15000.0,0.676,0.4,40.706436032524344
15000.0,0.676,0.5,45.39436167951881
15000.0,0.676,0.6,49.107181621162745
15000.0,0.676,0.8,55.15110343540258
15000.0,0.676,1.0,59.63386097927522
15000.0,0.755,0.001,0.0
15000.0,0.755,0.005,0.0
15000.0,0.755,0.01,0.0
15000.0,0.755,0.0125,0.05194988829570522
15000.0,0.755,0.015,1.2065543768844667
15000.0,0.755,0.02,2.6547986044735237
15000.0,0.755,0.03,4.992053685582327
15000.0,0.755,0.04,6.946982198085489
15000.0,0.755,0.05,8.93699947327613
15000.0,0.755,0.1,16.96216447455515
15000.0,0.755,0.15,23.160123295746086
15000.0,0.755,0.2,27.71847190244721
15000.0,0.755,0.25,31.511803529476236
15000.0,0.755,0.3,35.10076975963959
15000.0,0.755,0.4,40.47693776579
15000.0,0.755,0.5,45.02854640961943
15000.0,0.755,0.6,48.82132918584907
15000.0,0.755,0.8,54.873224300791435
15000.0,0.755,1.0,59.433704395766526
15000.0,0.783,0.001,0.0
15000.0,0.783,0.005,0.0
15000.0,0.783,0.01,0.0
15000.0,0.783,0.0125,0.003096068019429225
15000.0,0.783,0.015,1.0079968783814865
15000.0,0.783,0.02,2.587821469108392
15000.0,0.783,0.03,4.74945322686085
15000.0,0.783,0.04,6.819324306501935
15000.0,0.783,0.05,8.777903144034791
15000.0,0.783,0.1,16.838045887222535
15000.0,0.783,0.15,22.89983797027442
15000.0,0.783,0.2,27.589090541610922
15000.0,0.783,0.25,31.50718271897663
15000.0,0.783,0.3,34.82893570755272
15000.0,0.783,0.4,40.419679346681065
15000.0,0.783,0.5,45.076816472584184
15000.0,0.783,0.6,48.89720625166371
15000.0,0.783,0.8,54.550481307920734
15000.0,0.783,1.0,59.29640351853185
15000.0,0.787,0.001,0.0
15000.0,0.787,0.005,0.0
15000.0,0.787,0.01,0.0
15000.0,0.787,0.0125,0.00090657016656193
15000.0,0.787,0.015,0.990282577809593
15000.0,0.787,0.02,2.566352647440326
15000.0,0.787,0.03,4.716959488568358
15000.0,0.787,0.04,6.8167718422510974
15000.0,0.787,0.05,8.753400908289356
15000.0,0.787,0.1,16.652674479750416
15000.0,0.787,0.15,22.738769413244185
15000.0,0.787,0.2,27.663415946805998
15000.0,0.787,0.25,31.351272307596467
15000.0,0.787,0.3,34.775881775492486
15000.0,0.787,0.4,40.06366972042477
15000.0,0.787,0.5,45.28360652922447
15000.0,0.787,0.6,48.68853523515623
15000.0,0.787,0.8,54.71670904350202
15000.0,0.787,1.0,59.47003266763951
15000.0,0.847,0.001,0.0
15000.0,0.847,0.005,0.0
15000.0,0.847,0.01,0.0
15000.0,0.847,0.0125,0.0
15000.0,0.847,0.015,0.6428563197106052
15000.0,0.847,0.02,2.3556337907017153
15000.0,0.847,0.03,4.418663825609228
15000.0,0.847,0.04,6.295320096897363
15000.0,0.847,0.05,8.23434202062524
15000.0,0.847,0.1,16.493157720947714
15000.0,0.847,0.15,22.698365455515276
15000.0,0.847,0.2,27.088595792826975
15000.0,0.847,0.25,31.020945839592674
15000.0,0.847,0.3,34.35331814251277
15000.0,0.847,0.4,40.30257986622956
15000.0,0.847,0.5,44.592180167314915
15000.0,0.847,0.6,48.50569466591876
15000.0,0.847,0.8,54.686507953327784
15000.0,0.847,1.0,58.879829429141424
20000.0,0.451,0.001,0.0
20000.0,0.451,0.005,0.0
20000.0,0.451,0.01,0.24620805142217833
20000.0,0.451,0.0125,1.4778358492357386
20000.0,0.451,0.015,2.397078553143935
20000.0,0.451,0.02,3.7617217794650637
20000.0,0.451,0.03,6.090705132967441
20000.0,0.451,0.04,8.304581781426867
20000.0,0.451,0.05,10.399039997847874
20000.0,0.451,0.1,19.03538404746682
20000.0,0.451,0.15,24.51167669787955
20000.0,0.451,0.2,28.936563002464077
20000.0,0.451,0.25,32.690203865682705
20000.0,0.451,0.3,35.85227484609554
20000.0,0.451,0.4,41.40020045376429
20000.0,0.451,0.5,45.888467321663335
20000.0,0.451,0.6,49.92236741276708
20000.0,0.451,0.8,55.881306785227956
20000.0,0.451,1.0,60.460609635542866
20000.0,0.486,0.001,0.0
20000.0,0.486,0.005,0.0
20000.0,0.486,0.01,0.10952646508866992
20000.0,0.486,0.0125,1.3688518565475494
20000.0,0.486,0.015,2.228630309109338
20000.0,0.486,0.02,3.679092305926234
20000.0,0.486,0.03,6.02235639489985
20000.0,0.486,0.04,8.378784545524846
20000.0,0.486,0.05,10.256686540376936
20000.0,0.486,0.1,18.606876665630544
20000.0,0.486,0.15,24.315732437082637
20000.0,0.486,0.2,28.766448902988238
20000.0,0.486,0.25,32.54052990464789
20000.0,0.486,0.3,35.59834702071755
20000.0,0.486,0.4,41.20561532496994
20000.0,0.486,0.5,45.81553285121932
20000.0,0.486,0.6,49.70331221595887
20000.0,0.486,0.8,55.79268891625903
20000.0,0.486,1.0,60.261049230193336
20000.0,0.561,0.001,0.0
20000.0,0.561,0.005,0.0
20000.0,0.561,0.01,0.0139020667797993
20000.0,0.561,0.0125,1.107024836049994
20000.0,0.561,0.015,2.0978929793976624
20000.0,0.561,0.02,3.5033834525242655
20000.0,0.561,0.03,5.671973658298669
20000.0,0.561,0.04,7.796476902407575
20000.0,0.561,0.05,9.954433540509536
20000.0,0.561,0.1,18.158899507282918
20000.0,0.561,0.15,24.050117354689565
20000.0,0.561,0.2,28.474055351504678
20000.0,0.561,0.25,32.30878844677174
20000.0,0.561,0.3,35.34837042919383
20000.0,0.561,0.4,41.10867654665025
20000.0,0.561,0.5,45.580895794682675
20000.0,0.561,0.6,49.54094648546068
20000.0,0.561,0.8,55.571895562161195
20000.0,0.561,1.0,60.09858227668086
20000.0,0.603,0.001,0.0
20000.0,0.603,0.005,0.0
20000.0,0.603,0.01,0.00134197969957722
20000.0,0.603,0.0125,0.9082528484424174
20000.0,0.603,0.015,1.9106260259460293
20000.0,0.603,0.02,3.234356594467311
20000.0,0.603,0.03,5.467550955816005
20000.0,0.603,0.04,7.608619507845313
20000.0,0.603,0.05,9.568847144250032
20000.0,0.603,0.1,17.883659090165533
20000.0,0.603,0.15,23.893421913787922
20000.0,0.603,0.2,28.65160586028345
20000.0,0.603,0.25,32.08631725476146
20000.0,0.603,0.3,35.33429995971473
20000.0,0.603,0.4,40.8682039219581
20000.0,0.603,0.5,45.35887507896554
20000.0,0.603,0.6,49.29002803554046
20000.0,0.603,0.8,55.408322949781635
20000.0,0.603,1.0,60.088128107500026
20000.0,0.661,0.001,0.0
20000.0,0.661,0.005,0.0
20000.0,0.661,0.01,0.0028741521370241998
20000.0,0.661,0.0125,0.6315475437642064
20000.0,0.661,0.015,1.6457522369112507
20000.0,0.661,0.02,3.147924570528761
20000.0,0.661,0.03,5.309373728773216
20000.0,0.661,0.04,7.327291104932009
20000.0,0.661,0.05,9.390730125893132
20000.0,0.661,0.1,17.53401601369761
20000.0,0.661,0.15,23.46872332557813
20000.0,0.661,0.2,28.19618137473705
20000.0,0.661,0.25,32.06673689606551
20000.0,0.661,0.3,35.21466415957003
20000.0,0.661,0.4,40.93794809470153
20000.0,0.661,0.5,45.12478153091574
20000.0,0.661,0.6,49.200958610756004
20000.0,0.661,0.8,54.98341018350432
20000.0,0.661,1.0,59.9582100803544
20000.0,0.676,0.001,0.0
20000.0,0.676,0.005,0.0
20000.0,0.676,0.01,0.0
20000.0,0.676,0.0125,0.4935755424928666
20000.0,0.676,0.015,1.5741428115124136
20000.0,0.676,0.02,2.9778966954618316
20000.0,0.676,0.03,5.198752934785177
20000.0,0.676,0.04,7.311757274287674
20000.0,0.676,0.05,9.279719314565083
20000.0,0.676,0.1,17.55754150744152
20000.0,0.676,0.15,23.586006577446962
20000.0,0.676,0.2,28.23957868489945
20000.0,0.676,0.25,31.928576893088707
20000.0,0.676,0.3,35.19299630911945
20000.0,0.676,0.4,40.865128342491694
20000.0,0.676,0.5,45.48691279958682
20000.0,0.676,0.6,49.20735516428907
20000.0,0.676,0.8,55.04785098970338
20000.0,0.676,1.0,59.60390241193289
20000.0,0.755,0.001,0.0
20000.0,0.755,0.005,0.0
20000.0,0.755,0.01,0.0
20000.0,0.755,0.0125,0.0803766375653377
20000.0,0.755,0.015,1.18854922917235
20000.0,0.755,0.02,2.65986866446634
20000.0,0.755,0.03,4.920501923075317
20000.0,0.755,0.04,6.858326119252185
20000.0,0.755,0.05,8.843458489102158
20000.0,0.755,0.1,16.903245630941022
20000.0,0.755,0.15,22.95371528634096
20000.0,0.755,0.2,27.692701462786232
20000.0,0.755,0.25,31.65682747302076
20000.0,0.755,0.3,34.9988552119633
20000.0,0.755,0.4,40.50436590214365
20000.0,0.755,0.5,45.073182544719
20000.0,0.755,0.6,48.936633766502396
20000.0,0.755,0.8,54.959745853611174
20000.0,0.755,1.0,59.30285480631032
20000.0,0.783,0.001,0.0
20000.0,0.783,0.005,0.0
20000.0,0.783,0.01,0.0
20000.0,0.783,0.0125,0.016011958228494695
20000.0,0.783,0.015,1.125843455343229
20000.0,0.783,0.02,2.619878355752941
20000.0,0.783,0.03,4.811631044805056
20000.0,0.783,0.04,6.857470730500853
20000.0,0.783,0.05,8.665669159667
20000.0,0.783,0.1,16.73335682795811
20000.0,0.783,0.15,22.93086940553418
20000.0,0.783,0.2,27.673427791513642
20000.0,0.783,0.25,31.54901328912296
20000.0,0.783,0.3,34.64141322575012
20000.0,0.783,0.4,40.344703419138355
20000.0,0.783,0.5,45.20032286762333
20000.0,0.783,0.6,48.71063004379913
20000.0,0.783,0.8,54.70299071475523
20000.0,0.783,1.0,59.372067410754404
20000.0,0.787,0.001,0.0
20000.0,0.787,0.005,0.0
20000.0,0.787,0.01,0.0
20000.0,0.787,0.0125,0.012632586253755036
20000.0,0.787,0.015,1.0366301853499749
20000.0,0.787,0.02,2.558139448702715
20000.0,0.787,0.03,4.660667242329207
20000.0,0.787,0.04,6.771917057838159
20000.0,0.787,0.05,8.676692937857613
20000.0,0.787,0.1,16.657425745898404
20000.0,0.787,0.15,22.83286939324144
20000.0,0.787,0.2,27.50472170149477
20000.0,0.787,0.25,31.237621182146967
20000.0,0.787,0.3,34.76936199391881
20000.0,0.787,0.4,40.35073834790383
20000.0,0.787,0.5,44.78513041572054
20000.0,0.787,0.6,48.67657171628623
20000.0,0.787,0.8,54.76816699578548
20000.0,0.787,1.0,59.231607328118415
20000.0,0.847,0.001,0.0
20000.0,0.847,0.005,0.0
20000.0,0.847,0.01,0.0
20000.0,0.847,0.0125,0.0
20000.0,0.847,0.015,0.7541103577770951
20000.0,0.847,0.02,2.2969136654460316
20000.0,0.847,0.03,4.362901694311555
20000.0,0.847,0.04,6.43492009341787
20000.0,0.847,0.05,8.276220855985077
20000.0,0.847,0.1,16.259947428482523
20000.0,0.847,0.15,22.313616658278207
20000.0,0.847,0.2,27.211796343500872
20000.0,0.847,0.25,31.293875630438485
20000.0,0.847,0.3,34.63209566196604
20000.0,0.847,0.4,40.012033608608206
20000.0,0.847,0.5,44.652550006127555
20000.0,0.847,0.6,48.513252432361504
20000.0,0.847,0.8,54.55995327678552
20000.0,0.847,1.0,58.93613444642034
