population,access_rate,beta,pfprunder5,pfpr2to10,pfprall
30.0,0.603,0.005,0.0,0.0,0.0
30.0,0.603,0.01,0.0,0.0,0.0
30.0,0.603,0.0125,0.0,0.0,0.0
30.0,0.603,0.015,0.0,0.0,0.0
30.0,0.603,0.02,0.0,0.0,0.0
30.0,0.603,0.03,0.0011742424242424244,0.00125,0.0013157894736842105
30.0,0.603,0.04,0.0,0.0,0.0
30.0,0.603,0.05,0.030118328255421906,0.029483877488193345,0.01946749752283978
30.0,0.603,0.1,0.16245986287104705,0.14687739161361116,0.1200041195534713
30.0,0.603,0.15,0.27613095238095237,0.2394667600917601,0.19244222332857136
30.0,0.603,0.2,0.4461625227985522,0.37511616096465167,0.29308756188451346
30.0,0.603,0.25,0.5442598533683093,0.4494813315411226,0.3397521761110597
30.0,0.603,0.3,0.5954839390593067,0.4940410171935907,0.36765450849860215
30.0,0.603,0.4,0.7035634524788936,0.5948419023786671,0.42000686945502264
30.0,0.603,0.5,0.7169191742890466,0.6061327115830792,0.4451933076993636
30.0,0.603,0.6,0.7420396848521849,0.6023144448144448,0.4456176753830235
30.0,0.603,0.8,0.7979250630905043,0.6802774966261809,0.5012339383272881
30.0,0.603,1.0,0.8327610930735931,0.7102257175694675,0.5197406699581464
30.0,0.661,0.001,0.0,0.0,0.0
30.0,0.661,0.005,0.0,0.0,0.0
30.0,0.661,0.01,0.0,0.0,0.0
30.0,0.661,0.0125,0.0,0.0,0.0
30.0,0.661,0.015,0.0,0.0,0.0
30.0,0.661,0.02,0.0,0.0,0.0
30.0,0.661,0.03,0.0,0.0,0.0
30.0,0.661,0.04,0.008991228070175439,0.007489981335090032,0.006720104859850776
30.0,0.661,0.05,0.03562184343434343,0.03822172619047619,0.023823867229857052
30.0,0.661,0.1,0.13046639699309975,0.11204531694082778,0.09426624703948887
30.0,0.661,0.15,0.28242512695637695,0.2440461672722702,0.19466597300358304
30.0,0.661,0.2,0.40228894981652336,0.31788056272431275,0.23715336849718072
30.0,0.661,0.25,0.4862602580955909,0.3950107285072455,0.32103088963092496
30.0,0.661,0.3,0.5274169015538985,0.46582742931088517,0.34148098780221814
30.0,0.661,0.4,0.5888309562671018,0.4945888430848764,0.35774862027515675
30.0,0.661,0.5,0.6985410262040697,0.5792704748954749,0.4288902577315935
30.0,0.661,0.6,0.7520378695378696,0.6241808862936581,0.47318439832578874
30.0,0.661,0.8,0.7756689696898675,0.6540622984614857,0.4794840720107004
30.0,0.661,1.0,0.8247840122840122,0.7091649418477979,0.5251612955108221
30.0,0.676,0.001,0.0,0.0,0.0
30.0,0.676,0.005,0.0,0.0,0.0
30.0,0.676,0.01,0.0,0.0,0.0
30.0,0.676,0.0125,0.0,0.0,0.0
30.0,0.676,0.015,0.0,0.0,0.0
30.0,0.676,0.02,0.0,0.0,0.0
30.0,0.676,0.03,0.0,0.0,0.0
30.0,0.676,0.04,0.012591911764705883,0.010414957849168373,0.008565862242332831
30.0,0.676,0.05,0.0,0.0,0.0
30.0,0.676,0.1,0.14811148270803842,0.14399054581039877,0.09883083061942505
30.0,0.676,0.15,0.25979832955811805,0.24172000755737208,0.18577684930247615
30.0,0.676,0.2,0.32302782015098186,0.2789100298136676,0.21654218858149207
30.0,0.676,0.25,0.44166568623370095,0.39234346093721095,0.2908484475671126
30.0,0.676,0.3,0.469652052740288,0.4066731586768351,0.3082049641832397
30.0,0.676,0.4,0.6196331961811838,0.5233136886261887,0.38376035604610015
30.0,0.676,0.5,0.6862687007336775,0.571241514834781,0.42937783221780335
30.0,0.676,0.6,0.6981413840788842,0.5833150414400414,0.4298285428305391
30.0,0.676,0.8,0.7590063293188293,0.6667656082952136,0.484559760357733
30.0,0.676,1.0,0.7726483238983239,0.6573931160357244,0.4982018849062249
30.0,0.755,0.001,0.0,0.0,0.0
30.0,0.755,0.005,0.0,0.0,0.0
30.0,0.755,0.01,0.0,0.0,0.0
30.0,0.755,0.0125,0.0,0.0,0.0
30.0,0.755,0.015,0.0,0.0,0.0
30.0,0.755,0.02,0.0,0.0,0.0
30.0,0.755,0.03,0.0,0.0,0.0
30.0,0.755,0.04,0.01675074891067538,0.013307217473884142,0.012503654152361047
30.0,0.755,0.05,0.027695518329709505,0.028815699891067536,0.021273722195551393
30.0,0.755,0.1,0.12744944903952254,0.12313342035429883,0.10237812090896252
30.0,0.755,0.15,0.2338341995694937,0.2120657416521387,0.159608804550346
30.0,0.755,0.2,0.4166682466498643,0.3671410054943337,0.27582547375715893
30.0,0.755,0.25,0.36611189736189736,0.33025418581533134,0.25915283245924203
30.0,0.755,0.3,0.5942896455396456,0.49542722085920615,0.3722008262981705
30.0,0.755,0.4,0.6182739887427388,0.5144317707146654,0.39895801550830995
30.0,0.755,0.5,0.6690282630631895,0.5619159323111529,0.41412948939383354
30.0,0.755,0.6,0.6752184276923054,0.5699263204570615,0.4359634587710506
30.0,0.755,0.8,0.7389652861972908,0.6465486402536519,0.46948420204441976
30.0,0.755,1.0,0.7727564542154325,0.6948425782564167,0.5142749269693648
30.0,0.783,0.001,0.0,0.0,0.0
30.0,0.783,0.005,0.0,0.0,0.0
30.0,0.783,0.01,0.0,0.0,0.0
30.0,0.783,0.0125,0.0,0.0,0.0
30.0,0.783,0.015,0.0,0.0,0.0
30.0,0.783,0.02,0.0,0.0,0.0
30.0,0.783,0.03,0.0,0.0,0.0
30.0,0.783,0.04,0.012322382478632479,0.009386446886446884,0.008071175934141772
30.0,0.783,0.05,0.030903626602156016,0.03877922720124733,0.03210506207172682
30.0,0.783,0.1,0.1183958505088536,0.11048378232105012,0.09047663717391974
30.0,0.783,0.15,0.21788810318222085,0.1902184464679627,0.15278806514291052
30.0,0.783,0.2,0.3931719237325855,0.34007237814342994,0.25784206460080605
30.0,0.783,0.25,0.5089117721194928,0.4474460205400607,0.32881247313661865
30.0,0.783,0.3,0.504030398673394,0.42951203119063025,0.32640268013421386
30.0,0.783,0.4,0.620402574345589,0.5062652758139407,0.39069565359975933
30.0,0.783,0.5,0.6717326539201539,0.5796664921335974,0.41335980625513535
30.0,0.783,0.6,0.7173456714173626,0.6351153887642857,0.4661372695187501
30.0,0.783,0.8,0.7605836347569126,0.6621362139967016,0.4976494556716468
30.0,0.783,1.0,0.7734103354899601,0.6802000277629148,0.513739444720527
30.0,0.787,0.001,0.0,0.0,0.0
30.0,0.787,0.005,0.0,0.0,0.0
30.0,0.787,0.01,0.0,0.0,0.0
30.0,0.787,0.0125,0.0,0.0,0.0
30.0,0.787,0.015,0.0,0.0,0.0
30.0,0.787,0.02,0.0,0.0,0.0
30.0,0.787,0.03,0.0040782828282828285,0.005928308823529412,0.004550462757566796
30.0,0.787,0.04,0.027784992784992784,0.01933950342957696,0.018211425479282624
30.0,0.787,0.05,0.033077791339207754,0.03790497970596655,0.026430218143837204
30.0,0.787,0.1,0.14930187676172585,0.14139773916581863,0.1127985540543031
30.0,0.787,0.15,0.27713442579880276,0.2338976903228064,0.19422701026472072
30.0,0.787,0.2,0.37777004483805954,0.3229244072669962,0.25478082505441974
30.0,0.787,0.25,0.4581724215470345,0.3816608372512894,0.3100089541370174
30.0,0.787,0.3,0.5156266173913233,0.4414589459316627,0.3353742283090063
30.0,0.787,0.4,0.5908660773458567,0.511073641539489,0.39260079513490764
30.0,0.787,0.5,0.6866859325315208,0.5834324964931582,0.4420323842449694
30.0,0.787,0.6,0.7225281254693019,0.6131100979272419,0.46123114266716136
30.0,0.787,0.8,0.7581188545251045,0.6460510820413103,0.4917592654846459
30.0,0.787,1.0,0.7600308902698608,0.6665632254670568,0.5124704051673963
30.0,0.847,0.001,0.0,0.0,0.0
30.0,0.847,0.005,0.0,0.0,0.0
30.0,0.847,0.01,0.0,0.0,0.0
30.0,0.847,0.0125,0.0,0.0,0.0
30.0,0.847,0.015,0.0,0.0,0.0
30.0,0.847,0.02,0.0,0.0,0.0
30.0,0.847,0.03,0.0,0.0,0.0
30.0,0.847,0.04,0.0,0.0,0.0
30.0,0.847,0.05,0.027503711566211564,0.033630698005698,0.022360177341565597
30.0,0.847,0.1,0.16972136013496308,0.1351968983673705,0.11839042044635462
30.0,0.847,0.15,0.2100688554365025,0.19383984849140407,0.155745780811463
30.0,0.847,0.2,0.4290568750350097,0.36552009165214594,0.2873270939990237
30.0,0.847,0.25,0.4304414897144193,0.40147377836087206,0.29617466829529027
30.0,0.847,0.3,0.5357105622843987,0.47015250189646973,0.35370174523933184
30.0,0.847,0.4,0.5803893271080771,0.508545360549037,0.3858421035191807
30.0,0.847,0.5,0.6491307134307328,0.557634830867559,0.4202379414432869
30.0,0.847,0.6,0.697510121546983,0.5725288721641275,0.45376060815716734
30.0,0.847,0.8,0.7588792047126993,0.6652054203321618,0.5025355912298287
30.0,0.847,1.0,0.7771179331289626,0.6805716241532804,0.5231852991580866
40.0,0.451,0.001,0.0,0.0,0.0
40.0,0.451,0.005,0.0,0.0,0.0
40.0,0.451,0.01,0.0,0.0,0.0
40.0,0.451,0.0125,0.0,0.0,0.0
40.0,0.451,0.015,0.0,0.0,0.0
40.0,0.451,0.02,0.0,0.0,0.0
40.0,0.451,0.03,0.0,0.0,0.0
40.0,0.451,0.04,0.009869782708404998,0.007883414894284459,0.00684452411014911
40.0,0.451,0.05,0.1032917727815426,0.08745988424166141,0.07095107333721919
40.0,0.451,0.1,0.25573561621242585,0.21599370368156542,0.19118267090911664
40.0,0.451,0.15,0.37163014386069726,0.32719501106369714,0.26002084916442914
40.0,0.451,0.2,0.49162165099906974,0.39579792867701735,0.30251931401874266
40.0,0.451,0.25,0.6144636748700216,0.49236625975323134,0.36289573198491876
40.0,0.451,0.3,0.6489964199063464,0.5561932885118838,0.3986000146616397
40.0,0.451,0.4,0.6790795179765767,0.5552750514055661,0.3897586549076532
40.0,0.451,0.5,0.7484241362424412,0.6027601612890894,0.4399347483096978
40.0,0.451,0.6,0.7785275921905178,0.6338041390440772,0.45537425328624676
40.0,0.451,0.8,0.8082321730270646,0.6543738258502191,0.4948419675545811
40.0,0.451,1.0,0.8672761902449402,0.7297613448034307,0.5320666488184985
40.0,0.486,0.001,0.0,0.0,0.0
40.0,0.486,0.005,0.0,0.0,0.0
40.0,0.486,0.01,0.0,0.0,0.0
40.0,0.486,0.0125,0.0,0.0,0.0
40.0,0.486,0.015,0.0,0.0,0.0
40.0,0.486,0.02,0.0,0.0,0.0
40.0,0.486,0.03,0.0,0.0,0.0
40.0,0.486,0.04,0.014214933853473133,0.015243457962683027,0.012815898751361363
40.0,0.486,0.05,0.05894900755920492,0.052958853996025325,0.04464238089489812
40.0,0.486,0.1,0.2629894653600738,0.2232684492195572,0.1910230998457626
40.0,0.486,0.15,0.4196101816741922,0.3481208170702046,0.26914540548907495
40.0,0.486,0.2,0.493164672618397,0.4133061383881607,0.3045945249535461
40.0,0.486,0.25,0.549624824990101,0.4430020910813834,0.34662256890867027
40.0,0.486,0.3,0.5523805119315954,0.44775457624757803,0.33533157883394654
40.0,0.486,0.4,0.6724402318921475,0.5698800420998563,0.4035192180738897
40.0,0.486,0.5,0.7400754215827745,0.6100406418880684,0.4239822899102091
40.0,0.486,0.6,0.7528077994989759,0.6092781016605513,0.44894361766395247
40.0,0.486,0.8,0.8357894073519073,0.6810793529190395,0.4914211026616873
40.0,0.486,1.0,0.8457139545718301,0.7114754342879344,0.5030403507420775
40.0,0.561,0.001,0.0,0.0,0.0
40.0,0.561,0.005,0.0,0.0,0.0
40.0,0.561,0.01,0.0,0.0,0.0
40.0,0.561,0.0125,0.0,0.0,0.0
40.0,0.561,0.015,0.0,0.0,0.0
40.0,0.561,0.02,0.0,0.0,0.0
40.0,0.561,0.03,0.0,0.0,0.0
40.0,0.561,0.04,0.018389406487232574,0.012723743647656691,0.012176264351728144
40.0,0.561,0.05,0.05732428596157311,0.04841969175307276,0.04419257300622851
40.0,0.561,0.1,0.248794467970459,0.21180105565642443,0.16917530557734312
40.0,0.561,0.15,0.3568885941642201,0.3157540953021418,0.2492997913378686
40.0,0.561,0.2,0.4243820388203128,0.3522267330441563,0.27637232773353376
40.0,0.561,0.25,0.5825203493402022,0.4855245418914212,0.361881468473992
40.0,0.561,0.3,0.5974816533906123,0.4898372419109004,0.35430364885155474
40.0,0.561,0.4,0.6699114511861012,0.5565230899225212,0.41231544974549134
40.0,0.561,0.5,0.709470090183805,0.6000437005303492,0.40990865456825254
40.0,0.561,0.6,0.7727342146551706,0.6391745799430524,0.46822286328418833
40.0,0.561,0.8,0.8015610662485664,0.6683398485222207,0.4785325921393707
40.0,0.561,1.0,0.8098702473816048,0.6924323144176086,0.5156673783837171
40.0,0.603,0.001,0.0,0.0,0.0
40.0,0.603,0.005,0.0,0.0,0.0
40.0,0.603,0.01,0.0,0.0,0.0
40.0,0.603,0.0125,0.0,0.0,0.0
40.0,0.603,0.015,0.0,0.0,0.0
40.0,0.603,0.02,0.0,0.0,0.0
40.0,0.603,0.03,0.0,0.0,0.0
40.0,0.603,0.04,0.016695790664443915,0.01657292749352418,0.015027319516933257
40.0,0.603,0.05,0.04041276558981668,0.0403098889221685,0.031678012766347755
40.0,0.603,0.1,0.25706219015410614,0.21219413318952446,0.1761038150507054
40.0,0.603,0.15,0.30178003105603135,0.26714216240659766,0.18839424629860174
40.0,0.603,0.2,0.38078462981520256,0.33185687556450205,0.2543577890880616
40.0,0.603,0.25,0.5426784526711965,0.4435267481338664,0.33153317188750014
40.0,0.603,0.3,0.560597032253379,0.4687988779044313,0.35717872336825485
40.0,0.603,0.4,0.6079411681626692,0.4855360666403749,0.3783762454452105
40.0,0.603,0.5,0.668228584800276,0.5667288187265851,0.4220111309430917
40.0,0.603,0.6,0.7560676267066554,0.6236758008230994,0.4545035297424146
40.0,0.603,0.8,0.7918719747207558,0.6585017031006776,0.47874541293023204
40.0,0.603,1.0,0.8212546501700914,0.7025796563257863,0.5227428746269412
40.0,0.661,0.001,0.0,0.0,0.0
40.0,0.661,0.005,0.0,0.0,0.0
40.0,0.661,0.01,0.0,0.0,0.0
40.0,0.661,0.0125,0.0,0.0,0.0
40.0,0.661,0.015,0.0,0.0,0.0
40.0,0.661,0.02,0.0,0.0,0.0
40.0,0.661,0.03,0.0,0.0,0.0
40.0,0.661,0.04,0.01353115393061045,0.012076118326118325,0.008736263839047256
40.0,0.661,0.05,0.035152351804828584,0.033420003351553276,0.023289977084950935
40.0,0.661,0.1,0.21832112697524425,0.18870567739412944,0.15363304151417623
40.0,0.661,0.15,0.37193234775387485,0.312866612874472,0.2506870199113579
40.0,0.661,0.2,0.46229936134417826,0.38739896161324855,0.2985174056306588
40.0,0.661,0.25,0.5230512563059003,0.43725407579295217,0.33905995350480495
40.0,0.661,0.3,0.5634427385157842,0.4502771980623349,0.33981351301688334
40.0,0.661,0.4,0.6583948416707704,0.5364032550836714,0.40562480975769216
40.0,0.661,0.5,0.7075059543572719,0.579020660970978,0.43113497104905907
40.0,0.661,0.6,0.7343106016743535,0.6129409139460122,0.4634081578059456
40.0,0.661,0.8,0.7693630527038035,0.6454691721678573,0.4922267554503253
40.0,0.661,1.0,0.8174269772267063,0.7213786358765074,0.5292677770641367
40.0,0.676,0.001,0.0,0.0,0.0
40.0,0.676,0.005,0.0,0.0,0.0
40.0,0.676,0.01,0.0,0.0,0.0
40.0,0.676,0.0125,0.0,0.0,0.0
40.0,0.676,0.015,0.0,0.0,0.0
40.0,0.676,0.02,0.0,0.0,0.0
40.0,0.676,0.03,0.0,0.0,0.0
40.0,0.676,0.04,0.0131966348602378,0.011951424179685049,0.01096922060368893
40.0,0.676,0.05,0.03613490061208965,0.03320703689669207,0.02912977428405924
40.0,0.676,0.1,0.1509433435250966,0.1399296180257489,0.10584688858328975
40.0,0.676,0.15,0.24981437402538412,0.22619324126963108,0.17352490907981538
40.0,0.676,0.2,0.42896886108586874,0.37025128506117705,0.2975923655137272
40.0,0.676,0.25,0.5359343312095828,0.4545256047916652,0.34624655423732753
40.0,0.676,0.3,0.6139494848945145,0.5219882090413599,0.381351386846591
40.0,0.676,0.4,0.6926010335840057,0.5870008656889294,0.4383612177848245
40.0,0.676,0.5,0.6863209652342157,0.5679201077865266,0.4351457028984001
40.0,0.676,0.6,0.7455782083964629,0.624226848097343,0.45238034340981725
40.0,0.676,0.8,0.7617797169602258,0.6564285159784531,0.46664817587232427
40.0,0.676,1.0,0.8019442812089871,0.6986161299749728,0.5265094341470717
40.0,0.755,0.001,0.0,0.0,0.0
40.0,0.755,0.005,0.0,0.0,0.0
40.0,0.755,0.01,0.0,0.0,0.0
40.0,0.755,0.0125,0.0,0.0,0.0
40.0,0.755,0.015,0.0,0.0,0.0
40.0,0.755,0.02,0.0,0.0,0.0
40.0,0.755,0.03,0.011994395711500972,0.00923446381205002,0.01014166698476925
40.0,0.755,0.04,0.006704129204129205,0.0065151515151515155,0.006188606310276172
40.0,0.755,0.05,0.013187175454977312,0.00965145392047566,0.008397656177837907
40.0,0.755,0.1,0.18853423066513236,0.17340515485832822,0.1449212727616801
40.0,0.755,0.15,0.46966083647111684,0.39144970938729695,0.31068882884551247
40.0,0.755,0.2,0.4644817513401357,0.3940542879523643,0.3001117032632235
40.0,0.755,0.25,0.5177429135246767,0.45930031830791246,0.3414633770400826
40.0,0.755,0.3,0.5385942000508017,0.4892027519072924,0.36317562192518515
40.0,0.755,0.4,0.6377314272704383,0.5349459842587703,0.401377300996537
40.0,0.755,0.5,0.6848997761295429,0.5785239816348058,0.42285025653573893
40.0,0.755,0.6,0.6990879986079963,0.5960797095849341,0.4445351592376853
40.0,0.755,0.8,0.7675143312062397,0.6687244919728136,0.4929365858523312
40.0,0.755,1.0,0.7941654159901484,0.6869389146246521,0.5190332528640266
40.0,0.783,0.001,0.0,0.0,0.0
40.0,0.783,0.005,0.0,0.0,0.0
40.0,0.783,0.01,0.0,0.0,0.0
40.0,0.783,0.0125,0.0,0.0,0.0
40.0,0.783,0.015,0.0,0.0,0.0
40.0,0.783,0.02,0.0,0.0,0.0
40.0,0.783,0.03,0.0,0.0,0.0
40.0,0.783,0.04,0.033365641943912075,0.02778357810156056,0.022687751664753487
40.0,0.783,0.05,0.03137770897832817,0.02565596963423051,0.020400560896369994
40.0,0.783,0.1,0.19385191796439102,0.17393446374921,0.13691584323693817
40.0,0.783,0.15,0.3252131698327771,0.2817624889829244,0.22688199328936715
40.0,0.783,0.2,0.47671350702901466,0.4085767115379024,0.3116811436378432
40.0,0.783,0.25,0.52831662557572,0.4691469855288169,0.3560125461101578
40.0,0.783,0.3,0.5460290222839915,0.4706232940780323,0.3606155148307102
40.0,0.783,0.4,0.6450033569765574,0.535630979338564,0.41155326033826994
40.0,0.783,0.5,0.6671830228738124,0.5690923654764857,0.41691214260437237
40.0,0.783,0.6,0.7362469749585739,0.6379257766689563,0.4715544412674137
40.0,0.783,0.8,0.7231694833624981,0.6192465425151941,0.462477467949648
40.0,0.783,1.0,0.7882917090658628,0.6945513320935022,0.5254659145138796
40.0,0.787,0.001,0.0,0.0,0.0
40.0,0.787,0.005,0.0,0.0,0.0
40.0,0.787,0.01,0.0,0.0,0.0
40.0,0.787,0.0125,0.0,0.0,0.0
40.0,0.787,0.015,0.0,0.0,0.0
40.0,0.787,0.02,0.004179210584101888,0.005915777230432401,0.0041695932139743045
40.0,0.787,0.03,0.0,0.0,0.0
40.0,0.787,0.04,0.0,0.0,0.0
40.0,0.787,0.05,0.03031746819285519,0.030296529557399123,0.022984748376035452
40.0,0.787,0.1,0.1686765891168191,0.15235019806979974,0.12243152699087778
40.0,0.787,0.15,0.3897796235497937,0.3513460314528253,0.27348907129029815
40.0,0.787,0.2,0.4629010063365714,0.39210294089491743,0.2943780514162273
40.0,0.787,0.25,0.5123638749518368,0.44571075564469415,0.33178839083973777
40.0,0.787,0.3,0.5694554248211369,0.49230436434714014,0.369423239256088
40.0,0.787,0.4,0.6089177352610983,0.524490898732368,0.405554678539655
40.0,0.787,0.5,0.6611771790835048,0.5661639941935952,0.4316898453848811
40.0,0.787,0.6,0.7230701676275328,0.6276404008440528,0.4731007003075856
40.0,0.787,0.8,0.7330525045824464,0.6183813088607013,0.4635171858118028
40.0,0.787,1.0,0.809357372668636,0.7142068298816977,0.5414438447097789
40.0,0.847,0.001,0.0,0.0,0.0
40.0,0.847,0.005,0.0,0.0,0.0
40.0,0.847,0.01,0.0,0.0,0.0
40.0,0.847,0.0125,0.0,0.0,0.0
40.0,0.847,0.015,0.0,0.0,0.0
40.0,0.847,0.02,0.0,0.0,0.0
40.0,0.847,0.03,0.0,0.0,0.0
40.0,0.847,0.04,0.010536116208670555,0.008987249497260937,0.008909228687220638
40.0,0.847,0.05,0.03174090955340955,0.03138170552644237,0.023969728412330662
40.0,0.847,0.1,0.22055632715067594,0.18922614649123887,0.16891481983313292
40.0,0.847,0.15,0.3518458620428519,0.3133470110528741,0.2479082102258569
40.0,0.847,0.2,0.39839926943488935,0.36720793569418825,0.2888505230641439
40.0,0.847,0.25,0.5447586405399116,0.47315739460491024,0.36527990040628433
40.0,0.847,0.3,0.5756466260080657,0.5133278748852668,0.3838126540034546
40.0,0.847,0.4,0.6314691200391244,0.5379761619753543,0.4054234192364361
40.0,0.847,0.5,0.6616080731798737,0.5414429355727941,0.42755899460038
40.0,0.847,0.6,0.7042592825875912,0.5931568865349769,0.4633069628962728
40.0,0.847,0.8,0.7508362364007681,0.6444385980758012,0.48846781378655424
40.0,0.847,1.0,0.7927968228257425,0.6821526502367865,0.5317124136918199
50.0,0.451,0.001,0.0,0.0,0.0
50.0,0.451,0.005,0.0,0.0,0.0
50.0,0.451,0.01,0.0,0.0,0.0
50.0,0.451,0.0125,0.0,0.0,0.0
50.0,0.451,0.015,0.0,0.0,0.0
50.0,0.451,0.02,0.0,0.0,0.0
50.0,0.451,0.03,0.02033635516172281,0.01703069461402795,0.016344096939561105
50.0,0.451,0.04,0.01617359764418588,0.02069188238160762,0.0177576034364973
50.0,0.451,0.05,0.10233271577646241,0.08398309083463874,0.0717857272433901
50.0,0.451,0.1,0.2687339088188799,0.23456079089705756,0.1905790717516937
50.0,0.451,0.15,0.4289986382914198,0.3425839027398341,0.2765148860716661
50.0,0.451,0.2,0.5259958356272211,0.42406511528852187,0.32236893052103294
50.0,0.451,0.25,0.5055674381486388,0.4167164415230104,0.328243516137876
50.0,0.451,0.3,0.6103218858996554,0.5002679567074589,0.3684370968578158
50.0,0.451,0.4,0.6901467528501197,0.5615862978283704,0.4122807924978872
50.0,0.451,0.5,0.7376546063646237,0.5987025556781328,0.4304800673751757
50.0,0.451,0.6,0.8062814914099576,0.6863727091586032,0.46179752833554993
50.0,0.451,0.8,0.8065557310444114,0.6609014956992898,0.48230673173514227
50.0,0.451,1.0,0.843790124582017,0.7207894369025367,0.5164760762640029
50.0,0.486,0.001,0.0,0.0,0.0
50.0,0.486,0.005,0.0,0.0,0.0
50.0,0.486,0.01,0.0,0.0,0.0
50.0,0.486,0.0125,0.0,0.0,0.0
50.0,0.486,0.015,0.0,0.0,0.0
50.0,0.486,0.02,0.0,0.0,0.0
50.0,0.486,0.03,0.014986762071640587,0.01668536826749168,0.012985726077363976
50.0,0.486,0.04,0.02980146420096839,0.02106408976785204,0.020313663113571807
50.0,0.486,0.05,0.09259475808767906,0.08888380674248812,0.07127780602326443
50.0,0.486,0.1,0.29409986476365696,0.24776967971493863,0.1963409031560997
50.0,0.486,0.15,0.38215162357173393,0.3223572757239956,0.2535792436694705
50.0,0.486,0.2,0.5293085088123941,0.4134148739519331,0.33220570564920393
50.0,0.486,0.25,0.5752832059845874,0.4810031607276315,0.35309507304333804
50.0,0.486,0.3,0.5993619244204156,0.5080536932251329,0.3755231029293588
50.0,0.486,0.4,0.6590409266981442,0.517529303240675,0.3879819440467326
50.0,0.486,0.5,0.7279065472745224,0.5862412187199338,0.4198911110252557
50.0,0.486,0.6,0.7835602625455313,0.6256714483315726,0.4597907349604496
50.0,0.486,0.8,0.8398950094152806,0.6907770601349997,0.5205843547654616
50.0,0.486,1.0,0.8582572781750413,0.742526838146517,0.5330923316891755
50.0,0.561,0.001,0.0,0.0,0.0
50.0,0.561,0.005,0.0,0.0,0.0
50.0,0.561,0.01,0.0,0.0,0.0
50.0,0.561,0.0125,0.0,0.0,0.0
50.0,0.561,0.015,0.0,0.0,0.0
50.0,0.561,0.02,0.0,0.0,0.0
50.0,0.561,0.03,0.006952457264957264,0.006286439526571106,0.005161465800750083
50.0,0.561,0.04,0.03367362949906865,0.034356837003576134,0.024031236805638095
50.0,0.561,0.05,0.04427560980685981,0.03979433844605215,0.032044081836682836
50.0,0.561,0.1,0.2913699062461296,0.24229590435108356,0.19244186048049522
50.0,0.561,0.15,0.39448380120420296,0.3418044013985853,0.264399753345031
50.0,0.561,0.2,0.48251649740410424,0.40468365050666144,0.3043581251547687
50.0,0.561,0.25,0.5938085736054676,0.4980010011266313,0.3728514677170195
50.0,0.561,0.3,0.5932990662687796,0.48583117536141723,0.3523688056287141
50.0,0.561,0.4,0.6767904444112969,0.5539806559936414,0.40833950143266506
50.0,0.561,0.5,0.6959126318656118,0.5846366604439655,0.4198870570655444
50.0,0.561,0.6,0.7420880550730211,0.592115676148184,0.4430001992301015
50.0,0.561,0.8,0.8241450917324563,0.7158808880301734,0.5141961822453279
50.0,0.561,1.0,0.8266291721396926,0.7066119465437384,0.52187394249627
50.0,0.603,0.001,0.0,0.0,0.0
50.0,0.603,0.005,0.0,0.0,0.0
50.0,0.603,0.01,0.0,0.0,0.0
50.0,0.603,0.0125,0.0,0.0,0.0
50.0,0.603,0.015,0.0,0.0,0.0
50.0,0.603,0.02,0.0,0.0,0.0
50.0,0.603,0.03,0.0,0.0,0.0
50.0,0.603,0.04,0.02001170025626547,0.021282594721858644,0.020660563693426098
50.0,0.603,0.05,0.1050738177165859,0.09548856464150003,0.0797933713916155
50.0,0.603,0.1,0.289422855692375,0.2296786315707608,0.1853010992162394
50.0,0.603,0.15,0.40121068162262297,0.32801427740157796,0.2662632919957578
50.0,0.603,0.2,0.47655061136304405,0.3822798466167138,0.30908434803530715
50.0,0.603,0.25,0.5544589535620832,0.45546055362012305,0.3492171644896162
