population,access_rate,beta,pfpr2to10
4000.0,0.7,0.15,23.395116685026505
4000.0,0.7,0.2,27.731475875762015
4000.0,0.7,0.25,31.52212673131614
4000.0,0.7,0.3,35.332554602409246
4000.0,0.7,0.4,40.37704165291676
4000.0,0.7,0.5,44.97432129172596
4000.0,0.7,0.6,49.62056824431575
4000.0,0.7,0.8,54.35133350583931
4000.0,0.7,1.0,59.91397872064182
4000.0,0.75,0.001,0.0
4000.0,0.75,0.005,0.0
4000.0,0.75,0.01,0.0
4000.0,0.75,0.0125,0.0
4000.0,0.75,0.015,0.9263554930839588
4000.0,0.75,0.02,2.865512930020942
4000.0,0.75,0.03,5.143468137956148
4000.0,0.75,0.04,7.1574728757262704
4000.0,0.75,0.05,8.46734088372933
4000.0,0.75,0.1,16.86556480638163
4000.0,0.75,0.15,23.29243295727301
4000.0,0.75,0.2,27.468703308627777
4000.0,0.75,0.25,31.569870369159094
4000.0,0.75,0.3,35.01986665807301
4000.0,0.75,0.4,40.48429671507255
4000.0,0.75,0.5,45.367182800122386
4000.0,0.75,0.6,48.74940650841258
4000.0,0.75,0.8,54.70205763676042
4000.0,0.75,1.0,59.700813653932606
4000.0,0.8,0.001,0.0
4000.0,0.8,0.005,0.0
4000.0,0.8,0.01,0.0
4000.0,0.8,0.0125,0.0
4000.0,0.8,0.015,0.6350134302039894
4000.0,0.8,0.02,2.6076273325252006
4000.0,0.8,0.03,4.480252688413593
4000.0,0.8,0.04,6.775392751167033
4000.0,0.8,0.05,8.768130608554795
4000.0,0.8,0.1,16.900328979515347
4000.0,0.8,0.15,22.791143661061152
4000.0,0.8,0.2,27.398952348827464
4000.0,0.8,0.25,31.95771714235233
4000.0,0.8,0.3,34.69125792464501
4000.0,0.8,0.4,40.16279091976714
4000.0,0.8,0.5,44.65071508350281
4000.0,0.8,0.6,49.08653084385743
4000.0,0.8,0.8,54.08988118587796
4000.0,0.8,1.0,59.10064085006096
4000.0,0.85,0.001,0.0
4000.0,0.85,0.005,0.0
4000.0,0.85,0.01,0.0
4000.0,0.85,0.0125,0.0
4000.0,0.85,0.015,0.40539148747031034
4000.0,0.85,0.02,2.3879024546898453
4000.0,0.85,0.03,4.496428147463869
4000.0,0.85,0.04,6.5554883329378155
4000.0,0.85,0.05,7.922186477376854
4000.0,0.85,0.1,16.43237562103865
4000.0,0.85,0.15,22.430011058012788
4000.0,0.85,0.2,27.077431191231973
4000.0,0.85,0.25,31.15871057107406
4000.0,0.85,0.3,34.80590075539009
4000.0,0.85,0.4,40.05744614951152
4000.0,0.85,0.5,43.883657406261804
4000.0,0.85,0.6,48.981398805966094
4000.0,0.85,0.8,54.34314750969393
4000.0,0.85,1.0,59.62851800600904
4000.0,0.9,0.001,0.0
4000.0,0.9,0.005,0.0
4000.0,0.9,0.01,0.0
4000.0,0.9,0.0125,0.0
4000.0,0.9,0.015,0.0
4000.0,0.9,0.02,2.0228650952064173
4000.0,0.9,0.03,4.2352591482995985
4000.0,0.9,0.04,5.983302611412569
4000.0,0.9,0.05,7.672907247021071
4000.0,0.9,0.1,16.01202224773133
4000.0,0.9,0.15,22.29178457770319
4000.0,0.9,0.2,27.368168126064653
4000.0,0.9,0.25,30.96758912607508
4000.0,0.9,0.3,33.85570748585605
4000.0,0.9,0.4,39.674158192563446
4000.0,0.9,0.5,43.80948930500766
4000.0,0.9,0.6,48.18456794149161
4000.0,0.9,0.8,54.721988892063656
4000.0,0.9,1.0,58.7853902569781
4000.0,0.95,0.001,0.0
4000.0,0.95,0.005,0.0
4000.0,0.95,0.01,0.0
4000.0,0.95,0.0125,0.0
4000.0,0.95,0.015,0.0
4000.0,0.95,0.02,2.082976263900896
4000.0,0.95,0.03,4.069595474166922
4000.0,0.95,0.04,6.160041327433343
4000.0,0.95,0.05,7.056034294648789
4000.0,0.95,0.1,15.317671698744196
4000.0,0.95,0.15,21.808208875952012
4000.0,0.95,0.2,26.68946873164749
4000.0,0.95,0.25,30.61987114160928
4000.0,0.95,0.3,33.95532923233616
4000.0,0.95,0.4,39.67609263161262
4000.0,0.95,0.5,43.87494338854653
4000.0,0.95,0.6,48.16958830364448
4000.0,0.95,0.8,54.11938314882423
4000.0,0.95,1.0,58.5288725497018
5000.0,0.5,0.001,0.0
5000.0,0.5,0.005,0.0
5000.0,0.5,0.01,0.01169667919922769
5000.0,0.5,0.0125,1.5232781187483901
5000.0,0.5,0.015,1.9454354442349555
5000.0,0.5,0.02,3.723620773498086
5000.0,0.5,0.03,6.157661217498261
5000.0,0.5,0.04,8.256542318218205
5000.0,0.5,0.05,10.180375462922088
5000.0,0.5,0.1,18.163176549336754
5000.0,0.5,0.15,24.135382232994793
5000.0,0.5,0.2,29.13352307124951
5000.0,0.5,0.25,32.271092071637156
5000.0,0.5,0.3,35.50581812874636
5000.0,0.5,0.4,40.95233357794073
5000.0,0.5,0.5,45.39415787761942
5000.0,0.5,0.6,49.10439886523716
5000.0,0.5,0.8,55.73797201888666
5000.0,0.5,1.0,60.40381338180087
5000.0,0.55,0.001,0.0
5000.0,0.55,0.005,0.0
5000.0,0.55,0.01,0.0
5000.0,0.55,0.0125,1.0871485997562722
5000.0,0.55,0.015,1.986328232384717
5000.0,0.55,0.02,3.5040308082295626
5000.0,0.55,0.03,5.824934673619685
5000.0,0.55,0.04,7.6503734725989805
5000.0,0.55,0.05,9.792358889602855
5000.0,0.55,0.1,18.106092670838674
5000.0,0.55,0.15,23.941362483990712
5000.0,0.55,0.2,28.92882067363849
5000.0,0.55,0.25,32.110180669856554
5000.0,0.55,0.3,35.5286386270482
5000.0,0.55,0.4,40.827969865049525
5000.0,0.55,0.5,45.50309958468601
5000.0,0.55,0.6,49.864822014400275
5000.0,0.55,0.8,55.142235295458796
5000.0,0.55,1.0,59.753417465853
5000.0,0.6,0.001,0.0
5000.0,0.6,0.005,0.0
5000.0,0.6,0.01,0.0
5000.0,0.6,0.0125,0.7422878724544131
5000.0,0.6,0.015,1.934044117826319
5000.0,0.6,0.02,3.307317434718027
5000.0,0.6,0.03,5.523174412678792
5000.0,0.6,0.04,7.580150757774987
5000.0,0.6,0.05,9.270251254291484
5000.0,0.6,0.1,18.233306223985817
5000.0,0.6,0.15,24.117197189105394
5000.0,0.6,0.2,28.152533276419273
5000.0,0.6,0.25,31.872485540077797
5000.0,0.6,0.3,35.51603807898987
5000.0,0.6,0.4,40.86918242944394
5000.0,0.6,0.5,45.148214633533996
5000.0,0.6,0.6,48.953524101339625
5000.0,0.6,0.8,55.08572088911084
5000.0,0.6,1.0,59.81464862103403
5000.0,0.65,0.001,0.0
5000.0,0.65,0.005,0.0
5000.0,0.65,0.01,0.0
5000.0,0.65,0.0125,0.30365278235920945
5000.0,0.65,0.015,1.644665983609605
5000.0,0.65,0.02,2.979715458204564
5000.0,0.65,0.03,5.389043454705954
5000.0,0.65,0.04,7.3734386716715195
5000.0,0.65,0.05,9.346523242726866
5000.0,0.65,0.1,17.386139736897796
5000.0,0.65,0.15,23.96251924091363
5000.0,0.65,0.2,28.489280387913407
5000.0,0.65,0.25,31.422688768822344
5000.0,0.65,0.3,35.620248708730685
5000.0,0.65,0.4,40.576137397535845
5000.0,0.65,0.5,45.650339536880594
5000.0,0.65,0.6,48.59542492434362
5000.0,0.65,0.8,55.69842624340581
5000.0,0.65,1.0,60.123924908980996
5000.0,0.7,0.001,0.0
5000.0,0.7,0.005,0.0
5000.0,0.7,0.01,0.0
5000.0,0.7,0.0125,0.19026260752416757
5000.0,0.7,0.015,1.7323473799122393
5000.0,0.7,0.02,2.860610333763023
5000.0,0.7,0.03,5.198613703461168
5000.0,0.7,0.04,6.945403552661584
5000.0,0.7,0.05,9.022288968458609
5000.0,0.7,0.1,17.19986570804094
5000.0,0.7,0.15,23.593335580852994
5000.0,0.7,0.2,27.860927054385236
5000.0,0.7,0.25,31.84812869411901
5000.0,0.7,0.3,35.4238991576718
5000.0,0.7,0.4,40.72496219541429
5000.0,0.7,0.5,45.913811708688534
5000.0,0.7,0.6,48.95514929631712
5000.0,0.7,0.8,55.160530135567306
5000.0,0.7,1.0,59.71923466206037
5000.0,0.75,0.001,0.0
5000.0,0.75,0.005,0.0
5000.0,0.75,0.01,0.0
5000.0,0.75,0.0125,0.0
5000.0,0.75,0.015,1.2096250435318519
5000.0,0.75,0.02,2.77136993651042
5000.0,0.75,0.03,4.891727472507481
5000.0,0.75,0.04,6.649992883963587
5000.0,0.75,0.05,8.799732613309928
5000.0,0.75,0.1,16.631793488715665
5000.0,0.75,0.15,23.283703259460026
5000.0,0.75,0.2,27.68920051044998
5000.0,0.75,0.25,31.266726608677402
5000.0,0.75,0.3,34.82703639610669
5000.0,0.75,0.4,39.99135903784314
5000.0,0.75,0.5,45.26468412140261
5000.0,0.75,0.6,48.358933225485984
5000.0,0.75,0.8,55.579956024678935
5000.0,0.75,1.0,59.486582149953186
5000.0,0.8,0.001,0.0
5000.0,0.8,0.005,0.0
5000.0,0.8,0.01,0.0
5000.0,0.8,0.0125,0.0
5000.0,0.8,0.015,0.8199416546420346
5000.0,0.8,0.02,2.2833449113236095
5000.0,0.8,0.03,4.382832718728086
5000.0,0.8,0.04,6.5793517104933965
5000.0,0.8,0.05,8.534013155244914
5000.0,0.8,0.1,16.524331787126492
5000.0,0.8,0.15,22.511432622792327
5000.0,0.8,0.2,27.408885378153066
5000.0,0.8,0.25,31.877434423172172
5000.0,0.8,0.3,34.74609557568042
5000.0,0.8,0.4,40.26701860272723
5000.0,0.8,0.5,45.48925844570379
5000.0,0.8,0.6,48.301890287092846
5000.0,0.8,0.8,54.821851696517555
5000.0,0.8,1.0,59.260685177759434
5000.0,0.85,0.001,0.0
5000.0,0.85,0.005,0.0
5000.0,0.85,0.01,0.0
5000.0,0.85,0.0125,0.0
5000.0,0.85,0.015,0.49323270936165764
5000.0,0.85,0.02,2.183404936119033
5000.0,0.85,0.03,4.395180170177746
5000.0,0.85,0.04,6.496982267620737
5000.0,0.85,0.05,8.059970948557627
5000.0,0.85,0.1,16.173590450893663
5000.0,0.85,0.15,22.76460289600318
5000.0,0.85,0.2,27.053031936832532
5000.0,0.85,0.25,30.531591276077894
5000.0,0.85,0.3,33.95101913255068
5000.0,0.85,0.4,40.0868444214542
5000.0,0.85,0.5,44.71908101485869
5000.0,0.85,0.6,48.26766691870685
5000.0,0.85,0.8,54.71521021738114
5000.0,0.85,1.0,58.84960573846672
5000.0,0.9,0.001,0.0
5000.0,0.9,0.005,0.0
5000.0,0.9,0.01,0.0
5000.0,0.9,0.0125,0.0
5000.0,0.9,0.015,0.0
5000.0,0.9,0.02,2.320145038768739
5000.0,0.9,0.03,4.2934448308339395
5000.0,0.9,0.04,6.270648467965318
5000.0,0.9,0.05,7.791170935215715
5000.0,0.9,0.1,15.608315419810571
5000.0,0.9,0.15,22.077181769688615
5000.0,0.9,0.2,26.542687910754655
5000.0,0.9,0.25,30.052282180429007
5000.0,0.9,0.3,34.42679125252011
5000.0,0.9,0.4,39.793558022205914
5000.0,0.9,0.5,44.19252346408657
5000.0,0.9,0.6,47.84150915234405
5000.0,0.9,0.8,54.44646538214822
5000.0,0.9,1.0,58.773276126797654
5000.0,0.95,0.001,0.0
5000.0,0.95,0.005,0.0
5000.0,0.95,0.01,0.0
5000.0,0.95,0.0125,0.0
5000.0,0.95,0.015,0.0
5000.0,0.95,0.02,1.7095233645219277
5000.0,0.95,0.03,3.781269389708688
5000.0,0.95,0.04,5.987182252300839
5000.0,0.95,0.05,7.636280249664253
5000.0,0.95,0.1,15.3698158895701
5000.0,0.95,0.15,22.00210945700074
5000.0,0.95,0.2,26.3652981537876
5000.0,0.95,0.25,30.345663928831357
5000.0,0.95,0.3,33.743347232280456
5000.0,0.95,0.4,39.1336663339355
5000.0,0.95,0.5,43.75501802605694
5000.0,0.95,0.6,48.45491145816717
5000.0,0.95,0.8,53.67649740338201
5000.0,0.95,1.0,58.559293419556276
7500.0,0.5,0.001,0.0
7500.0,0.5,0.005,0.0
7500.0,0.5,0.01,0.0
7500.0,0.5,0.0125,1.2660323299313128
7500.0,0.5,0.015,2.33020186211098
7500.0,0.5,0.02,3.473807166116128
7500.0,0.5,0.03,5.8656777747920605
7500.0,0.5,0.04,8.223801385012818
7500.0,0.5,0.05,10.246392107795833
7500.0,0.5,0.1,18.556659142988877
7500.0,0.5,0.15,24.613910260797
7500.0,0.5,0.2,28.719088050311054
7500.0,0.5,0.25,32.467583258538774
7500.0,0.5,0.3,35.6408848590796
7500.0,0.5,0.4,40.942901640787134
7500.0,0.5,0.5,45.394408218537414
7500.0,0.5,0.6,49.902284123921056
7500.0,0.5,0.8,55.89036535119882
7500.0,0.5,1.0,60.480072876819854
7500.0,0.55,0.001,0.0
7500.0,0.55,0.005,0.0
7500.0,0.55,0.01,0.0
7500.0,0.55,0.0125,0.9754849617624042
7500.0,0.55,0.015,1.967357968306514
7500.0,0.55,0.02,3.3923096437835865
7500.0,0.55,0.03,5.780863986294234
7500.0,0.55,0.04,7.887453176942533
7500.0,0.55,0.05,9.884180701535122
7500.0,0.55,0.1,18.279288869893524
7500.0,0.55,0.15,24.245403781682928
7500.0,0.55,0.2,28.669797261896147
7500.0,0.55,0.25,32.31028381881893
7500.0,0.55,0.3,35.09677434247708
7500.0,0.55,0.4,40.35064507942204
7500.0,0.55,0.5,45.395690183627416
7500.0,0.55,0.6,49.13335305625627
7500.0,0.55,0.8,55.20944294988448
7500.0,0.55,1.0,60.24283367592511
7500.0,0.6,0.001,0.0
7500.0,0.6,0.005,0.0
7500.0,0.6,0.01,0.0
7500.0,0.6,0.0125,0.6146245424812236
7500.0,0.6,0.015,1.8713283980941524
7500.0,0.6,0.02,3.002975136170444
7500.0,0.6,0.03,5.465090305652806
7500.0,0.6,0.04,7.60631643377365
7500.0,0.6,0.05,9.72126645073388
7500.0,0.6,0.1,17.96816795615708
7500.0,0.6,0.15,23.651796687753755
7500.0,0.6,0.2,28.188513980434394
7500.0,0.6,0.25,32.48010265912769
7500.0,0.6,0.3,35.70001562128679
7500.0,0.6,0.4,40.62581760525886
7500.0,0.6,0.5,45.94008926508354
7500.0,0.6,0.6,49.22694527903063
7500.0,0.6,0.8,55.028008741828444
7500.0,0.6,1.0,60.20382239502877
7500.0,0.65,0.001,0.0
7500.0,0.65,0.005,0.0
7500.0,0.65,0.01,0.0
7500.0,0.65,0.0125,0.47111025063604584
7500.0,0.65,0.015,1.7479720313064662
7500.0,0.65,0.02,3.096817258470614
7500.0,0.65,0.03,5.287443445571035
7500.0,0.65,0.04,7.25582420783512
7500.0,0.65,0.05,8.960054825871401
7500.0,0.65,0.1,17.40094832154554
7500.0,0.65,0.15,23.716152092449207
7500.0,0.65,0.2,28.37486320727489
7500.0,0.65,0.25,32.35601798916743
7500.0,0.65,0.3,35.457125630129795
7500.0,0.65,0.4,40.52430569688599
7500.0,0.65,0.5,45.39769661976361
7500.0,0.65,0.6,49.497053127745225
7500.0,0.65,0.8,55.20869512822066
7500.0,0.65,1.0,59.707753406297996
7500.0,0.7,0.001,0.0
7500.0,0.7,0.005,0.0
7500.0,0.7,0.01,0.0
7500.0,0.7,0.0125,0.3965261469421556
7500.0,0.7,0.015,1.4501689209147755
7500.0,0.7,0.02,3.016878522738918
7500.0,0.7,0.03,4.7996076248761685
7500.0,0.7,0.04,7.211923762685363
7500.0,0.7,0.05,9.221263553213857
7500.0,0.7,0.1,17.610603374370942
7500.0,0.7,0.15,23.64487638866366
7500.0,0.7,0.2,27.970962372080084
7500.0,0.7,0.25,31.731148090251263
7500.0,0.7,0.3,34.69909971252192
7500.0,0.7,0.4,40.549546404414166
7500.0,0.7,0.5,45.20836888003843
7500.0,0.7,0.6,49.1920086637482
7500.0,0.7,0.8,55.19517911536635
7500.0,0.7,1.0,59.17968116138554
7500.0,0.75,0.001,0.0
7500.0,0.75,0.005,0.0
7500.0,0.75,0.01,0.0
7500.0,0.75,0.0125,0.08647819168529544
7500.0,0.75,0.015,1.2367360699961916
7500.0,0.75,0.02,2.597876119031993
7500.0,0.75,0.03,4.755190778918244
7500.0,0.75,0.04,6.896026691661669
7500.0,0.75,0.05,8.73166643173511
7500.0,0.75,0.1,16.91703716576526
7500.0,0.75,0.15,22.95039604480454
7500.0,0.75,0.2,27.334805987966984
7500.0,0.75,0.25,32.11940815376701
7500.0,0.75,0.3,34.83530355371718
7500.0,0.75,0.4,40.699201494885926
7500.0,0.75,0.5,44.70515356496365
7500.0,0.75,0.6,48.6254118067783
7500.0,0.75,0.8,54.95603443765829
7500.0,0.75,1.0,59.412152037342
7500.0,0.8,0.001,0.0
7500.0,0.8,0.005,0.0
7500.0,0.8,0.01,0.0
7500.0,0.8,0.0125,0.003231217666788411
7500.0,0.8,0.015,1.0714884177622659
7500.0,0.8,0.02,2.4527841107825297
7500.0,0.8,0.03,4.719609718981433
7500.0,0.8,0.04,6.83118145586818
7500.0,0.8,0.05,8.692847355646116
7500.0,0.8,0.1,16.530542659693253
7500.0,0.8,0.15,22.625965752260225
7500.0,0.8,0.2,27.60188781833826
7500.0,0.8,0.25,31.5371062300136
7500.0,0.8,0.3,34.614076299628515
7500.0,0.8,0.4,40.12207958890668
7500.0,0.8,0.5,44.97207174395534
7500.0,0.8,0.6,48.44999441664834
7500.0,0.8,0.8,54.7885391707393
7500.0,0.8,1.0,59.12213141038794
7500.0,0.85,0.001,0.0
7500.0,0.85,0.005,0.0
7500.0,0.85,0.01,0.0
7500.0,0.85,0.0125,0.0
7500.0,0.85,0.015,0.4899030655544164
7500.0,0.85,0.02,2.2478935775858457
7500.0,0.85,0.03,4.643028271134173
7500.0,0.85,0.04,6.4051400655321675
7500.0,0.85,0.05,8.10118085707169
7500.0,0.85,0.1,16.192596862950058
7500.0,0.85,0.15,22.73678018760178
7500.0,0.85,0.2,27.422751586440647
7500.0,0.85,0.25,31.36580535296406
7500.0,0.85,0.3,34.51320471938188
7500.0,0.85,0.4,39.997025473644335
7500.0,0.85,0.5,44.73752134877716
7500.0,0.85,0.6,48.57646187109443
7500.0,0.85,0.8,54.797788497774796
7500.0,0.85,1.0,58.93244987664067
7500.0,0.9,0.001,0.0
7500.0,0.9,0.005,0.0
7500.0,0.9,0.01,0.0
7500.0,0.9,0.0125,0.0
7500.0,0.9,0.015,0.21217410301801354
7500.0,0.9,0.02,1.793631995106429
7500.0,0.9,0.03,4.101111205913265
7500.0,0.9,0.04,5.9831833656731765
7500.0,0.9,0.05,8.010259797151273
7500.0,0.9,0.1,16.058757747973086
7500.0,0.9,0.15,21.875360340480924
7500.0,0.9,0.2,26.88082647242132
7500.0,0.9,0.25,31.0020172639743
7500.0,0.9,0.3,34.37669019147228
7500.0,0.9,0.4,40.072811155556764
7500.0,0.9,0.5,44.27429207891976
7500.0,0.9,0.6,48.54560713579166
7500.0,0.9,0.8,54.41946280563608
7500.0,0.9,1.0,58.894199112180395
7500.0,0.95,0.001,0.0
7500.0,0.95,0.005,0.0
7500.0,0.95,0.01,0.0
7500.0,0.95,0.0125,0.0
7500.0,0.95,0.015,0.0
7500.0,0.95,0.02,1.8215405954054869
7500.0,0.95,0.03,4.042961932135309
7500.0,0.95,0.04,6.136088605679363
7500.0,0.95,0.05,7.617461694978344
7500.0,0.95,0.1,15.318369854202464
7500.0,0.95,0.15,21.758079701974047
7500.0,0.95,0.2,26.47832827781766
7500.0,0.95,0.25,30.189125891831356
7500.0,0.95,0.3,34.33905964079907
7500.0,0.95,0.4,39.53841543332151
7500.0,0.95,0.5,44.2822054890705
7500.0,0.95,0.6,47.69387146268132
7500.0,0.95,0.8,54.07535863786963
7500.0,0.95,1.0,58.99237753706282
10000.0,0.5,0.001,0.0
10000.0,0.5,0.005,0.0
10000.0,0.5,0.01,0.0570983432849288
10000.0,0.5,0.0125,1.3824356012886354
10000.0,0.5,0.015,2.083312971025913
10000.0,0.5,0.02,3.72916105446345
10000.0,0.5,0.03,5.980772389093306
10000.0,0.5,0.04,7.982542665395871
10000.0,0.5,0.05,10.288708726607739
10000.0,0.5,0.1,18.668284666496266
10000.0,0.5,0.15,24.407726847660395
10000.0,0.5,0.2,28.846141953785224
10000.0,0.5,0.25,32.597905401459016
10000.0,0.5,0.3,35.29568128019956
10000.0,0.5,0.4,41.08637246133757
10000.0,0.5,0.5,45.98769285811092
10000.0,0.5,0.6,49.7223811793272
10000.0,0.5,0.8,55.490630642534214
10000.0,0.5,1.0,60.22668068883324
10000.0,0.55,0.001,0.0
10000.0,0.55,0.005,0.0
10000.0,0.55,0.01,0.00183737836499792
10000.0,0.55,0.0125,1.0879069906460344
10000.0,0.55,0.015,1.9856711550328043
10000.0,0.55,0.02,3.539958469596023
10000.0,0.55,0.03,5.9455403010439865
10000.0,0.55,0.04,8.082122758308447
10000.0,0.55,0.05,10.004107346065926
10000.0,0.55,0.1,18.268006603268592
10000.0,0.55,0.15,23.89629564213007
10000.0,0.55,0.2,28.250982860958864
10000.0,0.55,0.25,32.657822431075274
10000.0,0.55,0.3,35.5174009499553
10000.0,0.55,0.4,41.10950927498862
10000.0,0.55,0.5,45.804627302687834
10000.0,0.55,0.6,49.353264990450654
10000.0,0.55,0.8,55.652617123324646
10000.0,0.55,1.0,59.78435622831165
10000.0,0.6,0.001,0.0
10000.0,0.6,0.005,0.0
10000.0,0.6,0.01,0.0
10000.0,0.6,0.0125,0.8812813177998893
10000.0,0.6,0.015,1.9064862991934466
10000.0,0.6,0.02,3.3574090983868694
10000.0,0.6,0.03,5.651639283267165
10000.0,0.6,0.04,7.775829765624114
10000.0,0.6,0.05,9.818725215123383
10000.0,0.6,0.1,18.044938093834507
10000.0,0.6,0.15,23.940847304582952
10000.0,0.6,0.2,28.566975048364128
10000.0,0.6,0.25,32.528574132875974
10000.0,0.6,0.3,35.77446325686476
10000.0,0.6,0.4,41.451853624092806
10000.0,0.6,0.5,45.20351147579031
10000.0,0.6,0.6,48.99161369985995
10000.0,0.6,0.8,55.31581993140145
10000.0,0.6,1.0,60.19345472643708
10000.0,0.65,0.001,0.0
10000.0,0.65,0.005,0.0
10000.0,0.65,0.01,0.0153864840409182
10000.0,0.65,0.0125,0.6386710170098382
10000.0,0.65,0.015,1.560169020396208
10000.0,0.65,0.02,3.016824739074843
10000.0,0.65,0.03,5.429260320671107
10000.0,0.65,0.04,7.48309087541344
10000.0,0.65,0.05,9.522241324264424
10000.0,0.65,0.1,17.691015540931915
10000.0,0.65,0.15,23.612124898670505
10000.0,0.65,0.2,28.340652226043147
10000.0,0.65,0.25,31.82781996543161
10000.0,0.65,0.3,35.094236341384885
10000.0,0.65,0.4,40.744891638008745
10000.0,0.65,0.5,45.52412754233975
10000.0,0.65,0.6,49.55102674842439
10000.0,0.65,0.8,55.301884518565245
10000.0,0.65,1.0,59.543607448443026
10000.0,0.7,0.001,0.0
10000.0,0.7,0.005,0.0
10000.0,0.7,0.01,0.0
10000.0,0.7,0.0125,0.18554399941514527
10000.0,0.7,0.015,1.2487184490534837
10000.0,0.7,0.02,3.009481246397191
10000.0,0.7,0.03,5.019580179272857
10000.0,0.7,0.04,7.541196802635528
10000.0,0.7,0.05,9.04673657466507
10000.0,0.7,0.1,17.357216357662516
10000.0,0.7,0.15,23.297044967526723
10000.0,0.7,0.2,28.285532918152363
10000.0,0.7,0.25,31.92128087688417
10000.0,0.7,0.3,35.267574106203696
10000.0,0.7,0.4,40.87390641542417
10000.0,0.7,0.5,45.37395835598976
10000.0,0.7,0.6,48.682779031260864
10000.0,0.7,0.8,54.94065823399451
10000.0,0.7,1.0,59.45222148753239
10000.0,0.75,0.001,0.0
10000.0,0.75,0.005,0.0
10000.0,0.75,0.01,0.0
10000.0,0.75,0.0125,0.0
10000.0,0.75,0.015,1.466604987686736
10000.0,0.75,0.02,2.473415608212707
10000.0,0.75,0.03,5.057156682672964
10000.0,0.75,0.04,6.8935403980752525
10000.0,0.75,0.05,9.020265305973005
10000.0,0.75,0.1,17.09411442374818
10000.0,0.75,0.15,23.041509883024766
10000.0,0.75,0.2,27.742258776564746
10000.0,0.75,0.25,31.915987207017686
10000.0,0.75,0.3,35.201777899031086
10000.0,0.75,0.4,40.36968994095769
10000.0,0.75,0.5,45.10859561383952
10000.0,0.75,0.6,48.798387640298195
10000.0,0.75,0.8,55.042369981013195
10000.0,0.75,1.0,59.53242878707754
10000.0,0.8,0.001,0.0
10000.0,0.8,0.005,0.0
10000.0,0.8,0.01,0.0
10000.0,0.8,0.0125,0.04211557595066674
10000.0,0.8,0.015,1.0464141372535394
10000.0,0.8,0.02,2.397573550511718
10000.0,0.8,0.03,4.595158672059762
10000.0,0.8,0.04,6.589712728146427
10000.0,0.8,0.05,8.543825548146852
10000.0,0.8,0.1,16.673316834287565
10000.0,0.8,0.15,22.72153096186843
10000.0,0.8,0.2,27.31749819485068
10000.0,0.8,0.25,31.82851792683662
10000.0,0.8,0.3,34.36219902126729
10000.0,0.8,0.4,40.35211486536643
10000.0,0.8,0.5,44.465183763586424
10000.0,0.8,0.6,48.65084200138577
10000.0,0.8,0.8,54.95042669936261
10000.0,0.8,1.0,59.13046218627429
10000.0,0.85,0.001,0.0
10000.0,0.85,0.005,0.0
10000.0,0.85,0.01,0.0
10000.0,0.85,0.0125,0.0
10000.0,0.85,0.015,0.5788360384150683
10000.0,0.85,0.02,2.328090872974701
10000.0,0.85,0.03,4.362464847994831
10000.0,0.85,0.04,6.485519420337125
10000.0,0.85,0.05,8.082047382129922
10000.0,0.85,0.1,16.363991551306636
10000.0,0.85,0.15,22.759876295371964
10000.0,0.85,0.2,27.127128605793512
10000.0,0.85,0.25,31.40743495895414
10000.0,0.85,0.3,34.58788433980922
10000.0,0.85,0.4,40.307502560733056
10000.0,0.85,0.5,44.68332133650617
10000.0,0.85,0.6,48.68506312040546
10000.0,0.85,0.8,54.369217545569406
10000.0,0.85,1.0,58.75069847901765
10000.0,0.9,0.001,0.0
10000.0,0.9,0.005,0.0
10000.0,0.9,0.01,0.0
10000.0,0.9,0.0125,0.0
10000.0,0.9,0.015,0.09718829869179624
10000.0,0.9,0.02,2.0320419847681617
10000.0,0.9,0.03,3.975262094839134
10000.0,0.9,0.04,6.124366231097833
10000.0,0.9,0.05,8.060986816752965
10000.0,0.9,0.1,15.699958842484985
10000.0,0.9,0.15,22.092795913362625
10000.0,0.9,0.2,26.73959880588536
10000.0,0.9,0.25,30.836319937846618
10000.0,0.9,0.3,34.08565954354303
10000.0,0.9,0.4,39.835816975158856
10000.0,0.9,0.5,44.02536706648219
10000.0,0.9,0.6,48.16907194316665
10000.0,0.9,0.8,54.873143593793564
10000.0,0.9,1.0,59.26234312414657
10000.0,0.95,0.001,0.0
10000.0,0.95,0.005,0.0
10000.0,0.95,0.01,0.0
10000.0,0.95,0.0125,0.0
10000.0,0.95,0.015,0.025253956476645467
10000.0,0.95,0.02,1.7799907762318112
10000.0,0.95,0.03,4.02235478631653
10000.0,0.95,0.04,5.910245158217017
10000.0,0.95,0.05,7.2813390048992614
10000.0,0.95,0.1,15.351957652418434
10000.0,0.95,0.15,21.87995410298165
10000.0,0.95,0.2,26.50212097726179
10000.0,0.95,0.25,30.405889375114043
10000.0,0.95,0.3,33.88544175925649
10000.0,0.95,0.4,39.758251079701125
10000.0,0.95,0.5,43.98446982326719
10000.0,0.95,0.6,48.37473626620639
10000.0,0.95,0.8,54.113747513062734
10000.0,0.95,1.0,58.86796574695298
12500.0,0.5,0.001,0.0
12500.0,0.5,0.005,0.0
12500.0,0.5,0.01,0.0743714629355149
12500.0,0.5,0.0125,1.3854018804498458
12500.0,0.5,0.015,2.4295909761380896
12500.0,0.5,0.02,3.6264955347024186
12500.0,0.5,0.03,5.914127023226155
12500.0,0.5,0.04,8.197223255020665
12500.0,0.5,0.05,10.040115515073024
12500.0,0.5,0.1,18.243448150477782
